TIME,SEGMENT_ID,SPEED,STREET,DIRECTION,FROM,TO,LENGTH,HEADING,COMMENTS,BUSCOUNT,MESSAGECOUNT,HOUR,DAYOFWEEK,MONTH,RECORDID,LATITUDE,LONGITUDE,ENDLATITUDE,ENDLONGITUDE,STARTLOCATION,ENDLOCATION,Wards
3/21/2018 17:10,688,15,Dr Martin L King Jr,NB,75th,71st,0.5,S,,1,4,17,4,3,0688-201803212210,41.75840293,-87.61489623,41.76571256,-87.61511451,POINT (-87.6148962271 41.7584029267),POINT (-87.6151145145 41.7657125565),32
3/21/2018 17:10,689,-1,Dr Martin L King Jr,NB,71st,67th,0.5,S,,0,0,17,4,3,0689-201803212210,41.76571256,-87.61511451,41.77294678,-87.61523373,POINT (-87.6151145145 41.7657125565),POINT (-87.615233728 41.7729467839),32
3/21/2018 17:10,690,18,Dr Martin L King Jr,NB,67th,63rd,0.5,S,,2,8,17,4,3,0690-201803212210,41.77294678,-87.61523373,41.78018158,-87.61545291,POINT (-87.615233728 41.7729467839),POINT (-87.6154529143 41.7801815775),4
3/21/2018 17:10,691,23,Dr Martin L King Jr,NB,63rd,59th,0.51,S,,3,13,17,4,3,0691-201803212210,41.78018158,-87.61545291,41.78751591,-87.6156377,POINT (-87.6154529143 41.7801815775),POINT (-87.6156377043 41.7875159099),4
3/21/2018 17:10,692,23,Dr Martin L King Jr,NB,59th,Garfield,0.49,S,,2,18,17,4,3,0692-201803212210,41.78751591,-87.6156377,41.79467555,-87.61579114,POINT (-87.6156377043 41.7875159099),POINT (-87.615791142 41.7946755473),4
3/21/2018 17:10,693,25,Dr Martin L King Jr,NB,Garfield,51st,0.51,S,,2,17,17,4,3,0693-201803212210,41.79467555,-87.61579114,41.80210962,-87.61597487,POINT (-87.615791142 41.7946755473),POINT (-87.6159748727 41.8021096226),4
3/21/2018 17:10,694,26,Dr Martin L King Jr,NB,51st,47th,0.5,S,,2,11,17,4,3,0694-201803212210,41.80210962,-87.61597487,41.80938488,-87.61639431,POINT (-87.6159748727 41.8021096226),POINT (-87.6163943054 41.8093848774),9
3/21/2018 17:10,695,24,Dr Martin L King Jr,NB,47th,43rd,0.5,S,,3,17,17,4,3,0695-201803212210,41.80938488,-87.61639431,41.81663449,-87.61659937,POINT (-87.6163943054 41.8093848774),POINT (-87.6165993704 41.8166344948),9
3/21/2018 17:10,696,20,Dr Martin L King Jr,NB,43rd,Pershing,0.5,S,,2,16,17,4,3,0696-201803212210,41.81663449,-87.61659937,41.82382469,-87.61680513,POINT (-87.6165993704 41.8166344948),POINT (-87.616805129 41.823824691),9
3/21/2018 17:10,697,16,Dr Martin L King Jr,NB,Pershing,35th,0.5,S,,2,16,17,4,3,0697-201803212210,41.82382469,-87.61680513,41.83110078,-87.61697025,POINT (-87.616805129 41.823824691),POINT (-87.6169702483 41.8311007753),9
3/21/2018 17:10,698,18,Dr Martin L King Jr,NB,35th,31st,0.51,S,,2,14,17,4,3,0698-201803212210,41.83110078,-87.61697025,41.83842121,-87.61710312,POINT (-87.6169702483 41.8311007753),POINT (-87.6171031194 41.8384212078),10
3/21/2018 17:10,699,28,Dr Martin L King Jr,NB,31st,26th,0.5,S,,1,1,17,4,3,0699-201803212210,41.83842121,-87.61710312,41.84569742,-87.61729212,POINT (-87.6171031194 41.8384212078),POINT (-87.6172921227 41.8456974224),10
3/21/2018 17:10,700,-1,Dr Martin L King Jr,NB,26th,24th,0.26,S,,0,0,17,4,3,0700-201803212210,41.84569742,-87.61729212,41.84933869,-87.61813354,POINT (-87.6172921227 41.8456974224),POINT (-87.618133536 41.8493386937),10
3/21/2018 17:10,702,23,Dr Martin L King Jr,SB,91st,95th,0.51,S,,1,6,17,4,3,0702-201803212210,41.72919239,-87.61455598,41.72185768,-87.61433809,POINT (-87.6145559778 41.7291923898),POINT (-87.6143380874 41.7218576767),43
3/21/2018 17:10,703,24,Dr Martin L King Jr,SB,87th,91st,0.5,S,,2,9,17,4,3,0703-201803212210,41.73650153,-87.61467428,41.72919239,-87.61455598,POINT (-87.6146742766 41.7365015302),POINT (-87.6145559778 41.7291923898),32
3/21/2018 17:10,1196,33,Halsted,NB,111th,107th,0.5,S,,2,8,17,4,3,1196-201803212210,41.692355,-87.642187,41.69964,-87.642417,POINT (-87.642187 41.692355),POINT (-87.642417 41.69964),22
3/21/2018 17:10,1197,27,Halsted,NB,107th,103rd,0.5,S,,3,20,17,4,3,1197-201803212210,41.69964,-87.642417,41.706916,-87.642643,POINT (-87.642417 41.69964),POINT (-87.642643 41.706916),22
3/21/2018 17:10,1198,20,Halsted,NB,103rd,99th,0.5,S,,2,22,17,4,3,1198-201803212210,41.706916,-87.642643,41.714215,-87.642814,POINT (-87.642643 41.706916),POINT (-87.642814 41.714215),22
3/21/2018 17:10,1199,18,Halsted,NB,99th,95th,0.5,S,,2,16,17,4,3,1199-201803212210,41.714215,-87.642814,41.721458,-87.643022,POINT (-87.642814 41.714215),POINT (-87.643022 41.721458),22
3/21/2018 17:10,618,-1,Lake Shore Dr,SB,Grand Ave,Randolph,0.51,N,,0,0,17,4,3,0618-201803212210,41.8919006,-87.61427361,41.88438999,-87.61422856,POINT (-87.61427361 41.8919006),POINT (-87.61422856 41.88438999),36
3/21/2018 17:10,620,-1,Lake Shore Dr,SE,Oak St,Grand,0.69,N,,0,0,17,4,3,0620-201803212210,41.90098105,-87.61989328,41.8919006,-87.61427361,POINT (-87.61989328 41.90098105),POINT (-87.61427361 41.8919006),11
3/21/2018 17:10,621,-1,Lake Shore Dr,SE,Division,Oak St,0.32,N,,0,0,17,4,3,0621-201803212210,41.90399833,-87.62465465,41.90098105,-87.61989328,POINT (-87.6246546523 41.9039983328),POINT (-87.6198932807 41.9009810502),11
3/21/2018 17:10,622,38,Lake Shore Dr,SE,North Ave,Division,0.51,N,,2,3,17,4,3,0622-201803212210,41.91133244,-87.62614841,41.90399833,-87.62465465,POINT (-87.6261484121 41.9113324426),POINT (-87.6246546523 41.9039983328),34
3/21/2018 17:10,623,23,Cicero,NB,North Ave,Armitage,0.5,N,,2,9,17,4,3,0623-201803212210,41.90962769,-87.74590288,41.91693011,-87.74592882,POINT (-87.7459028831 41.9096276932),POINT (-87.7459288182 41.9169301148),45
3/21/2018 17:10,624,18,Cicero,NB,Armitage,Fullerton,0.5,N,,1,10,17,4,3,0624-201803212210,41.91693011,-87.74592882,41.92423042,-87.74608485,POINT (-87.7459288182 41.9169301148),POINT (-87.7460848509 41.9242304183),44
3/21/2018 17:10,625,21,Cicero,NB,Fullerton,Diversey,0.5,N,,2,10,17,4,3,0625-201803212210,41.92423042,-87.74608485,41.93153156,-87.74640816,POINT (-87.7460848509 41.9242304183),POINT (-87.7464081568 41.9315315648),17
3/21/2018 17:10,626,20,Cicero,NB,Diversey,Belmont,0.5,N,,2,22,17,4,3,0626-201803212210,41.93153156,-87.74640816,41.93881864,-87.74669449,POINT (-87.7464081568 41.9315315648),POINT (-87.7466944859 41.9388186376),17
3/21/2018 17:10,627,20,Cicero,NB,Belmont,Addison,0.5,N,,2,8,17,4,3,0627-201803212210,41.93881864,-87.74669449,41.94611901,-87.74686922,POINT (-87.7466944859 41.9388186376),POINT (-87.7468692152 41.9461190053),17
3/21/2018 17:10,628,15,Cicero,NB,Addison,Irving Park,0.5,N,,1,4,17,4,3,0628-201803212210,41.94611901,-87.74686922,41.95341975,-87.74711834,POINT (-87.7468692152 41.9461190053),POINT (-87.7471183356 41.9534197462),21
3/21/2018 17:10,629,27,Cicero,NB,Irving Park,Sunnyside,0.61,N,,2,17,17,4,3,0629-201803212210,41.95341975,-87.74711834,41.96225542,-87.74739062,POINT (-87.7471183356 41.9534197462),POINT (-87.7473906234 41.9622554221),50
3/21/2018 17:10,632,34,Cicero,SB,72nd,79th,0.88,S,,2,9,17,4,3,0632-201803212210,41.76190001,-87.74196546,41.74920335,-87.74162968,POINT (-87.7419654588 41.7619000085),POINT (-87.7416296756 41.7492033545),
3/21/2018 17:10,633,19,Cicero,SB,67th,72nd,0.64,S,,1,8,17,4,3,0633-201803212210,41.77112732,-87.74223293,41.76190001,-87.74196546,POINT (-87.7422329321 41.7711273217),POINT (-87.7419654588 41.7619000085),
3/21/2018 17:10,634,20,Cicero,SB,63rd,67th,0.5,S,,1,6,17,4,3,0634-201803212210,41.77841164,-87.74248124,41.77112732,-87.74223293,POINT (-87.7424812354 41.7784116409),POINT (-87.7422329321 41.7711273217),15
3/21/2018 17:10,635,29,Cicero,SB,59th,63rd,0.41,S,,3,5,17,4,3,0635-201803212210,41.78431897,-87.74159263,41.77841164,-87.74248124,POINT (-87.7415926253 41.784318968),POINT (-87.7424812354 41.7784116409),6
3/21/2018 17:10,636,8,Cicero,SB,55th,59th,0.6,S,,3,8,17,4,3,0636-201803212210,41.79303709,-87.74216149,41.78431897,-87.74159263,POINT (-87.7421614891 41.7930370853),POINT (-87.7415926253 41.784318968),6
3/21/2018 17:10,637,30,Cicero,SB,51st,55th,0.51,S,,2,12,17,4,3,0637-201803212210,41.80034194,-87.74317004,41.79303709,-87.74216149,POINT (-87.7431700421 41.8003419432),POINT (-87.7421614891 41.7930370853),28
3/21/2018 17:10,638,29,Cicero,SB,47th,51st,0.5,S,,2,9,17,4,3,0638-201803212210,41.80762849,-87.74332578,41.80034194,-87.74317004,POINT (-87.7433257794 41.8076284928),POINT (-87.7431700421 41.8003419432),28
3/21/2018 17:10,639,20,Cicero,SB,43rd,47th,0.5,S,,1,9,17,4,3,0639-201803212210,41.81493191,-87.74351844,41.80762849,-87.74332578,POINT (-87.7435184383 41.8149319078),POINT (-87.7433257794 41.8076284928),28
3/21/2018 17:10,640,17,Cicero,SB,Pershing,43rd,0.49,S,,1,4,17,4,3,0640-201803212210,41.82204944,-87.74373144,41.81493191,-87.74351844,POINT (-87.7437314373 41.8220494381),POINT (-87.7435184383 41.8149319078),
3/21/2018 17:10,641,18,Cicero,SB,Harrison,Roosevelt,0.5,S,,2,12,17,4,3,0641-201803212210,41.87314015,-87.74517457,41.86590877,-87.74494381,POINT (-87.7451745689 41.8731401541),POINT (-87.7449438098 41.8659087662),7
3/21/2018 17:10,642,18,Cicero,SB,Madison,Harrison,0.51,S,,2,14,17,4,3,0642-201803212210,41.88049658,-87.74544139,41.87314015,-87.74517457,POINT (-87.7454413862 41.8804965805),POINT (-87.7451745689 41.8731401541),23
3/21/2018 17:10,643,16,Cicero,SB,Kinzie,Madison,0.51,N,,1,12,17,4,3,0643-201803212210,41.8879224,-87.74570758,41.88049658,-87.74544139,POINT (-87.7457075823 41.8879223958),POINT (-87.7454413862 41.8804965805),23
3/21/2018 17:10,644,29,Cicero,SB,Chicago,Kinzie,0.49,N,,2,9,17,4,3,0644-201803212210,41.89498747,-87.74599572,41.8879224,-87.74570758,POINT (-87.7459957206 41.8949874728),POINT (-87.7457075823 41.8879223958),45
3/21/2018 17:10,645,19,Cicero,SB,Division,Chicago,0.51,N,,2,8,17,4,3,0645-201803212210,41.90234342,-87.7461698,41.89498747,-87.74599572,POINT (-87.746169799 41.9023434231),POINT (-87.7459957206 41.8949874728),45
3/21/2018 17:10,646,18,Cicero,SB,North Ave,Division,0.5,N,,1,12,17,4,3,0646-201803212210,41.90962959,-87.74627023,41.90234342,-87.7461698,POINT (-87.7462702262 41.9096295855),POINT (-87.746169799 41.9023434231),45
3/21/2018 17:10,1277,26,Columbus,SB,Congress,Roosevelt,0.57,S,,6,23,17,4,3,1277-201803212210,41.875774,-87.620688,41.867512,-87.620501,POINT (-87.620688 41.875774),POINT (-87.620501 41.867512),36
3/21/2018 17:10,270,31,87th,WB,Damen,Western,0.5,W,,1,6,17,4,3,0270-201803212210,41.73579159,-87.67278362,41.73566449,-87.68251265,POINT (-87.6727836177 41.7357915897),POINT (-87.6825126506 41.7356644927),13
3/21/2018 17:10,271,23,87th,WB,Ashland,Damen,0.5,W,,2,18,17,4,3,0271-201803212210,41.73592699,-87.66306371,41.73579159,-87.67278362,POINT (-87.6630637062 41.7359269914),POINT (-87.6727836177 41.7357915897),13
3/21/2018 17:10,272,25,87th,WB,Racine,Ashland,0.5,W,,2,18,17,4,3,0272-201803212210,41.73607258,-87.65333871,41.73592699,-87.66306371,POINT (-87.6533387061 41.7360725783),POINT (-87.6630637062 41.7359269914),13
3/21/2018 17:10,273,9,87th,WB,Halsted,Racine,0.5,W,,4,41,17,4,3,0273-201803212210,41.73641527,-87.64362557,41.73607258,-87.65333871,POINT (-87.6436255734 41.7364152726),POINT (-87.6533387061 41.7360725783),13
3/21/2018 17:10,274,17,87th,WB,Dan Ryan Expy,Halsted,0.98,E,,2,27,17,4,3,0274-201803212210,41.736485,-87.624761,41.73641527,-87.64362557,POINT (-87.624761 41.736485),POINT (-87.6436255734 41.7364152726),13
3/21/2018 17:10,275,20,87th,WB,Dr Martin L King Jr,Dan Ryan Expy,0.53,E,,2,20,17,4,3,0275-201803212210,41.73664023,-87.61452643,41.736485,-87.624761,POINT (-87.6145264307 41.7366402331),POINT (-87.624761 41.736485),32
3/21/2018 17:10,276,16,87th,WB,Cottage Grove,Dr Martin L King Jr,0.5,E,,2,12,17,4,3,0276-201803212210,41.73678661,-87.60482128,41.73664023,-87.61452643,POINT (-87.6048212832 41.7367866148),POINT (-87.6145264307 41.7366402331),35
3/21/2018 17:10,277,21,87th,WB,Stony Island,Cottage Grove,1,E,,2,21,17,4,3,0277-201803212210,41.73705067,-87.58563499,41.73678661,-87.60482128,POINT (-87.5856349924 41.7370506698),POINT (-87.6048212832 41.7367866148),35
3/21/2018 17:10,278,20,87th,WB,Chicago Skyway,Stony Island,0.87,E,,2,24,17,4,3,0278-201803212210,41.73729072,-87.56886989,41.73705067,-87.58563499,POINT (-87.5688698936 41.7372907245),POINT (-87.5856349924 41.7370506698),35
3/21/2018 17:10,279,16,Irving Park,EB,Pacific,Oriole,0.5,W,IDOT Signals Possible,1,7,17,4,3,0279-201803212210,41.9521089,-87.82697836,41.95240694,-87.81706697,POINT (-87.8269783644 41.9521088985),POINT (-87.8170669694 41.9524069352),19
3/21/2018 17:10,280,13,Irving Park,EB,Oriole,Harlem,0.5,W,IDOT Signals Possible,1,4,17,4,3,0280-201803212210,41.95240694,-87.81706697,41.95262568,-87.80726194,POINT (-87.8170669694 41.9524069352),POINT (-87.8072619385 41.9526256799),19
3/21/2018 17:10,281,14,Irving Park,EB,Harlem,Oak Park,0.56,W,IDOT Signals Possible,1,14,17,4,3,0281-201803212210,41.95262568,-87.80726194,41.95260569,-87.79627351,POINT (-87.8072619385 41.9526256799),POINT (-87.7962735095 41.9526056908),19
3/21/2018 17:10,282,14,Irving Park,EB,Oak Park,Narragansett,0.5,W,,1,9,17,4,3,0282-201803212210,41.95260569,-87.79627351,41.9527793,-87.78656068,POINT (-87.7962735095 41.9526056908),POINT (-87.7865606805 41.9527793008),19
3/21/2018 17:10,283,25,Irving Park,EB,Narragansett,Austin,0.5,W,,1,1,17,4,3,0283-201803212210,41.9527793,-87.78656068,41.95291894,-87.776776,POINT (-87.7865606805 41.9527793008),POINT (-87.7767759969 41.9529189391),19
3/21/2018 17:10,284,21,Irving Park,EB,Austin,Central,0.5,W,,1,8,17,4,3,0284-201803212210,41.95291894,-87.776776,41.95304738,-87.76700093,POINT (-87.7767759969 41.9529189391),POINT (-87.7670009299 41.9530473793),19
3/21/2018 17:10,285,22,Irving Park,EB,Central,Laramie,0.5,W,,2,12,17,4,3,0285-201803212210,41.95304738,-87.76700093,41.95316252,-87.75714896,POINT (-87.7670009299 41.9530473793),POINT (-87.7571489562 41.9531625184),19
3/21/2018 17:10,286,18,Irving Park,EB,Laramie,Cicero,0.5,W,,2,26,17,4,3,0286-201803212210,41.95316252,-87.75714896,41.95328117,-87.74730613,POINT (-87.7571489562 41.9531625184),POINT (-87.7473061296 41.9532811726),50
3/21/2018 17:10,287,24,Irving Park,EB,Cicero,Kostner,0.47,W,,2,15,17,4,3,0287-201803212210,41.95328117,-87.74730613,41.9533922,-87.73806522,POINT (-87.7473061296 41.9532811726),POINT (-87.7380652196 41.9533921986),50
3/21/2018 17:10,288,22,Irving Park,EB,Kostner,Pulaski,0.53,W,,2,6,17,4,3,0288-201803212210,41.9533922,-87.73806522,41.95351058,-87.72761846,POINT (-87.7380652196 41.9533921986),POINT (-87.727618462 41.9535105845),50
3/21/2018 17:10,289,18,Irving Park,EB,Pulaski,Central Park,0.5,W,,1,8,17,4,3,0289-201803212210,41.95351058,-87.72761846,41.95364925,-87.71781463,POINT (-87.727618462 41.9535105845),POINT (-87.7178146252 41.9536492536),50
3/21/2018 17:10,771,-1,Harlem,NB,Gunnison,Foster,0.5,N,,0,0,17,4,3,0771-201803212210,41.96825962,-87.80694983,41.97546645,-87.80683435,POINT (-87.8069498272 41.9682596163),POINT (-87.8068343518 41.9754664535),
3/21/2018 17:10,772,24,Milwaukee,NW,Addison,Irving Park,0.78,N,,2,16,17,4,3,0772-201803212210,41.94624316,-87.73544316,41.95341773,-87.7471035,POINT (-87.7354431617 41.9462431643),POINT (-87.7471035018 41.9534177331),21
3/21/2018 17:10,773,-1,Milwaukee,NW,Irving Park,Montrose,0.62,N,,0,0,17,4,3,0773-201803212210,41.95341773,-87.7471035,41.96063245,-87.75430536,POINT (-87.7471035018 41.9534177331),POINT (-87.7543053641 41.9606324493),50
3/21/2018 17:10,774,11,Peterson,EB,Edens Expy,Cicero,0.12,W,,2,5,17,4,3,0774-201803212210,41.9900233,-87.75066844,41.98976231,-87.74832716,POINT (-87.7506684369 41.990023298),POINT (-87.7483271581 41.9897623135),38
3/21/2018 17:10,775,20,Peterson,EB,Cicero,Kostner,0.51,W,,2,7,17,4,3,0775-201803212210,41.98976231,-87.74832716,41.98987342,-87.73838654,POINT (-87.7483271581 41.9897623135),POINT (-87.7383865392 41.9898734235),38
3/21/2018 17:10,84,27,Pulaski,SB,Chicago,Lake,0.68,N,,3,10,17,4,3,0084-201803212210,41.89537056,-87.72633141,41.88546974,-87.72605567,POINT (-87.72633140960001 41.8953705621),POINT (-87.7260556696 41.8854697391),45
3/21/2018 17:10,252,26,55th,EB,Kostner,Pulaski,0.5,W,,1,8,17,4,3,0252-201803212210,41.79297877,-87.73296481,41.79306719,-87.72316025,POINT (-87.7329648143 41.792978773),POINT (-87.7231602513 41.7930671862),15
3/21/2018 17:10,253,23,87th,EB,Kedzie,California,0.51,W,IDOT Signals Possible,1,15,17,4,3,0253-201803212210,41.73508337,-87.70209787,41.73524551,-87.69220076,POINT (-87.7020978703 41.735083368),POINT (-87.6922007563 41.7352455091),
3/21/2018 17:10,254,23,87th,EB,California,Western,0.5,W,IDOT Signals Possible,1,6,17,4,3,0254-201803212210,41.73524551,-87.69220076,41.73539008,-87.68251542,POINT (-87.6922007563 41.7352455091),POINT (-87.682515421 41.7353900769),
3/21/2018 17:10,255,25,87th,EB,Western,Damen,0.5,W,,3,11,17,4,3,0255-201803212210,41.73539008,-87.68251542,41.73551717,-87.67278643,POINT (-87.682515421 41.7353900769),POINT (-87.6727864295 41.7355171745),
3/21/2018 17:10,256,20,87th,EB,Damen,Ashland,0.5,W,,3,13,17,4,3,0256-201803212210,41.73551717,-87.67278643,41.73565258,-87.66306656,POINT (-87.6727864295 41.7355171745),POINT (-87.6630665594 41.7356525768),13
3/21/2018 17:10,257,20,87th,EB,Ashland,Racine,0.5,W,,2,8,17,4,3,0257-201803212210,41.73565258,-87.66306656,41.73579816,-87.6533416,POINT (-87.6630665594 41.7356525768),POINT (-87.6533416007 41.7357981642),13
3/21/2018 17:10,258,18,87th,EB,Racine,Halsted,0.5,W,,4,28,17,4,3,0258-201803212210,41.73579816,-87.6533416,41.73614086,-87.64362851,POINT (-87.6533416007 41.7357981642),POINT (-87.6436285094 41.736140859),13
3/21/2018 17:10,259,27,87th,EB,Halsted,Dan Ryan Expy,0.98,W,,4,42,17,4,3,0259-201803212210,41.73614086,-87.64362851,41.73613367,-87.62544545,POINT (-87.6436285094 41.736140859),POINT (-87.6254454451 41.7361336678),13
3/21/2018 17:10,260,18,87th,EB,Dan Ryan Expy,Dr Martin L King Jr,0.53,E,,1,13,17,4,3,0260-201803212210,41.73613367,-87.62544545,41.73636582,-87.61452949,POINT (-87.6254454451 41.7361336678),POINT (-87.6145294906 41.7363658213),13
3/21/2018 17:10,261,25,87th,EB,Dr Martin L King Jr,Cottage Grove,0.5,E,,1,3,17,4,3,0261-201803212210,41.73636582,-87.61452949,41.7365122,-87.60482438,POINT (-87.6145294906 41.7363658213),POINT (-87.6048243845 41.7365122036),43
3/21/2018 17:10,262,19,87th,EB,Cottage Grove,Stony Island,1,E,,2,29,17,4,3,0262-201803212210,41.7365122,-87.60482438,41.73677626,-87.58563818,POINT (-87.6048243845 41.7365122036),POINT (-87.5856381753 41.7367762597),35
3/21/2018 17:10,263,19,87th,EB,Stony Island,Chicago Skyway,0.87,E,,3,34,17,4,3,0263-201803212210,41.73677626,-87.58563818,41.73701632,-87.56887315,POINT (-87.5856381753 41.7367762597),POINT (-87.568873148 41.7370163155),35
3/21/2018 17:10,264,-1,87th,WB,Kostner,Cicero,0.51,W,IDOT Signals Possible,0,0,17,4,3,0264-201803212210,41.73482682,-87.73115932,41.73466132,-87.74105635,POINT (-87.7311593177 41.7348268186),POINT (-87.7410563453 41.7346613209),30
3/21/2018 17:10,265,32,87th,WB,Pulaski,Kostner,0.5,W,IDOT Signals Possible,1,2,17,4,3,0265-201803212210,41.73499249,-87.72145536,41.73482682,-87.73115932,POINT (-87.7214553595 41.734992492),POINT (-87.7311593177 41.7348268186),30
3/21/2018 17:10,266,16,87th,WB,Central Park,Pulaski,0.49,W,IDOT Signals Possible,1,16,17,4,3,0266-201803212210,41.73515865,-87.71199269,41.73499249,-87.72145536,POINT (-87.711992685 41.7351586508),POINT (-87.7214553595 41.734992492),30
3/21/2018 17:10,267,25,87th,WB,Kedzie,Central Park,0.5,W,IDOT Signals Possible,1,4,17,4,3,0267-201803212210,41.73535778,-87.70209518,41.73515865,-87.71199269,POINT (-87.7020951833 41.7353577848),POINT (-87.711992685 41.7351586508),30
3/21/2018 17:10,268,11,87th,WB,California,Kedzie,0.51,W,IDOT Signals Possible,1,4,17,4,3,0268-201803212210,41.73551993,-87.69219803,41.73535778,-87.70209518,POINT (-87.6921980271 41.7355199254),POINT (-87.7020951833 41.7353577848),30
3/21/2018 17:10,269,-1,87th,WB,Western,California,0.5,W,IDOT Signals Possible,0,0,17,4,3,0269-201803212210,41.73566449,-87.68251265,41.73551993,-87.69219803,POINT (-87.6825126506 41.7356644927),POINT (-87.6921980271 41.7355199254),30
3/21/2018 17:10,83,19,Pulaski,SB,Lake,Washington,0.24,N,,2,7,17,4,3,0083-201803212210,41.88546974,-87.72605567,41.88194035,-87.72595761,POINT (-87.7260556696 41.8854697391),POINT (-87.7259576089 41.8819403523),23
3/21/2018 17:10,302,24,Irving Park,WB,Oak Park,Harlem,0.56,W,IDOT Signals Possible,2,23,17,4,3,0302-201803212210,41.9528801,-87.79627121,41.95290009,-87.80725968,POINT (-87.7962712058 41.9528801018),POINT (-87.807259682 41.9529000914),19
3/21/2018 17:10,303,17,Irving Park,WB,Narragansett,Oak Park,0.5,W,,2,20,17,4,3,0303-201803212210,41.95305371,-87.78655834,41.9528801,-87.79627121,POINT (-87.7865583352 41.9530537114),POINT (-87.7962712058 41.9528801018),19
3/21/2018 17:10,304,16,Irving Park,WB,Austin,Narragansett,0.5,W,,2,11,17,4,3,0304-201803212210,41.95319335,-87.77677361,41.95305371,-87.78655834,POINT (-87.7767736096 41.9531933493),POINT (-87.7865583352 41.9530537114),19
3/21/2018 17:10,305,16,Irving Park,WB,Central,Austin,0.5,W,,1,3,17,4,3,0305-201803212210,41.95332179,-87.7669985,41.95319335,-87.77677361,POINT (-87.7669985006 41.953321789),POINT (-87.7767736096 41.9531933493),19
3/21/2018 17:10,306,23,Irving Park,WB,Laramie,Central,0.5,W,,1,1,17,4,3,0306-201803212210,41.95343693,-87.75714648,41.95332179,-87.7669985,POINT (-87.7571464847 41.9534369276),POINT (-87.7669985006 41.953321789),50
3/21/2018 17:10,307,0,Irving Park,WB,Cicero,Laramie,0.5,W,,2,12,17,4,3,0307-201803212210,41.95355558,-87.74730362,41.95343693,-87.75714648,POINT (-87.7473036159 41.9535555813),POINT (-87.7571464847 41.9534369276),50
3/21/2018 17:10,308,14,Irving Park,WB,Kostner,Cicero,0.47,W,,2,28,17,4,3,0308-201803212210,41.95366661,-87.73806267,41.95355558,-87.74730362,POINT (-87.7380626662 41.9536666068),POINT (-87.7473036159 41.9535555813),50
3/21/2018 17:10,309,22,Irving Park,WB,Pulaski,Kostner,0.53,W,,2,22,17,4,3,0309-201803212210,41.95378499,-87.72761586,41.95366661,-87.73806267,POINT (-87.7276158638 41.9537849922),POINT (-87.7380626662 41.9536666068),50
3/21/2018 17:10,310,12,Irving Park,WB,Central Park,Pulaski,0.5,W,,1,11,17,4,3,0310-201803212210,41.95392366,-87.71781198,41.95378499,-87.72761586,POINT (-87.7178119849 41.9539236607),POINT (-87.7276158638 41.9537849922),12
3/21/2018 17:10,311,25,Irving Park,WB,Kedzie,Central Park,0.51,W,,1,2,17,4,3,0311-201803212210,41.95405692,-87.70801353,41.95392366,-87.71781198,POINT (-87.7080135337 41.9540569195),POINT (-87.7178119849 41.9539236607),20
3/21/2018 17:10,312,17,Irving Park,WB,California,Kedzie,0.49,W,,2,7,17,4,3,0312-201803212210,41.95411109,-87.69823918,41.95405692,-87.70801353,POINT (-87.6982391845 41.9541110923),POINT (-87.7080135337 41.9540569195),20
3/21/2018 17:10,313,19,Irving Park,WB,Western,California,0.5,W,,2,16,17,4,3,0313-201803212210,41.95414994,-87.68846485,41.95411109,-87.69823918,POINT (-87.6884648539 41.9541499435),POINT (-87.6982391845 41.9541110923),18
3/21/2018 17:10,314,15,Irving Park,WB,Damen,Western,0.5,W,,2,24,17,4,3,0314-201803212210,41.95429414,-87.67875291,41.95414994,-87.68846485,POINT (-87.6787529076 41.9542941404),POINT (-87.6884648539 41.9541499435),18
3/21/2018 17:10,315,12,Irving Park,WB,Ashland,Damen,0.5,W,,3,14,17,4,3,0315-201803212210,41.95442756,-87.66904744,41.95429414,-87.67875291,POINT (-87.6690474356 41.954427556),POINT (-87.6787529076 41.9542941404),18
3/21/2018 17:10,316,15,Irving Park,WB,Clark,Ashland,0.34,W,,2,14,17,4,3,0316-201803212210,41.95451531,-87.66224852,41.95442756,-87.66904744,POINT (-87.6622485204 41.9545153063),POINT (-87.6690474356 41.954427556),39
3/21/2018 17:10,317,23,Irving Park,WB,Sheridan,Clark,0.39,W,,2,5,17,4,3,0317-201803212210,41.95462558,-87.65454328,41.95451531,-87.66224852,POINT (-87.654543283 41.954625578),POINT (-87.6622485204 41.9545153063),39
3/21/2018 17:10,318,25,Irving Park,WB,Clarendon,Sheridan,0.24,W,,2,14,17,4,3,0318-201803212210,41.95469844,-87.64969837,41.95462558,-87.65454328,POINT (-87.6496983683 41.9546984352),POINT (-87.654543283 41.954625578),39
3/21/2018 17:10,319,16,Irving Park,WB,Lake Shore Dr,Clarendon,0.25,W,,1,6,17,4,3,0319-201803212210,41.95479472,-87.64456157,41.95469844,-87.64969837,POINT (-87.6445615662 41.9547947184),POINT (-87.6496983683 41.9546984352),39
3/21/2018 17:10,320,14,North,EB,Harlem,Oak Park,0.56,W,IDOT Signals Possible,1,10,17,4,3,0320-201803212210,41.90872891,-87.80576025,41.90889853,-87.79480475,POINT (-87.8057602459 41.9087289094),POINT (-87.794804754 41.9088985252),
